"Plant_ID" "Year" "Electricity_kWh" "S02_short_tons" "NOx_short_tons" "Capital_Stock_USD1973_millions" "Employees_People" "Heat_content_of_coal_billions_btu" "Heat_content_of_oil_billions_btu" "Heat_content_of_gas_billions_btu" "Heat_content_of_gas_Mwh_daily" "Heat_content_of_oil_Mwh_daily" "Heat_content_of_coal_Mwh_daily" "S02_short_tons_daily" "NOx_short_tons_daily" "Capital_Stock_USD2017_millions" "Clean_Air_Act_PhaseI"
"153" 3297 86 2795.964 27156.89 11795.66 126.55355746 90 27456.194 233.4098592 0 0 0.187557433673346 22.0625354161454 74.4024383561644 32.3168767123288 718.8242063728 "0"
"154" 3497 86 7637.181 62431.12 21033.48 173.176927225 256 82246.9148 0 782.7321 0.628967535617058 0 66.0898400792074 171.044164383562 57.6259726027397 983.644946638 "0"
"155" 3644 86 1016.795 5211.17 3690.97 56.1656310006 106 11577.9374 19.992 0 0 0.0160646522252712 9.30349829016412 14.2771780821918 10.1122465753425 319.020784083408 "0"
"156" 3775 86 2628.321 14449.18 10720.28 163.885118278 179 25057.6698 34.714386 0 0 0.0278948848691389 20.135191622283 39.5867945205479 29.3706301369863 930.86747181904 "0"
"157" 3776 86 990.15 11170.82 6527.74 132.516855332 131 15861.971 136.02141 0 0 0.109300552563077 12.7459507664235 30.6049863013699 17.8842191780822 752.69573828576 "0"
"158" 3788 86 2004.791 13527.86 6226.01 178.684907813 211 21290.6756 158.6285148 0 0 0.127466582796783 17.1082082410498 37.0626301369863 17.0575616438356 1014.93027637784 "0"
"159" 3796 86 1309.382 8529.33 5950.12 87.322388237 140 13489.0724 41.16 0 0 0.0330742839932055 10.839198526786 23.3680273972603 16.301698630137 495.99116518616 "0"
"160" 3936 86 1580.809 8864.41 7193.98 132.571811227 137 15176.5484 37.6945926 0 0 0.0302896419013747 12.1951766719686 24.2860547945205 19.7095342465753 753.00788776936 "0"
"161" 3945 86 354.501 3099.77 1968.7 77.9372347552 79 4424.1524 9.4752 0 0 0.00761383517231343 3.55504550308119 8.4925205479452 5.39369863013699 442.683493409536 "0"
"162" 3946 86 740.826 7924.07 4694.47 82.6624382415 79 7958.6526 21.9114 0 0 0.0176069938359748 6.39520739299473 21.7097808219178 12.8615616438356 469.52264921172 "0"
"163" 3947 86 4580.917 146083.95 30559.5 178.827745615 245 44240.664 17.4943272 0 0 0.0140576371740248 35.5497639743436 400.23 83.7246575342466 1015.7415950932 "0"
"164" 3948 86 7407.524 81852.54 33772.37 335.208043603 254 73220.6974 332.3139792 0 0 0.267032238167468 58.8367866858154 224.253534246575 92.5270410958904 1903.98168766504 "0"
"165" 4054 86 994.893 18902.71 8070.25 50.9968290907 60 10200.758 1.176 0 0 0.000944979542663014 8.19686022929939 51.7882465753425 22.1102739726027 289.661989235176 "0"
"166" 4072 86 1182.113 24576.73 6448.19 117.237888672 164 13369.942 126.3528 0 0 0.101531302005265 10.7434708134277 67.3335068493151 17.6662739726027 665.91120765696 "0"
"167" 4158 86 4097.987 23976.91 23488.82 213.803751831 279 46592.658 49.068579 0 0 0.0394292545429796 37.4397182383454 65.6901643835616 64.3529315068493 1214.40531040008 "0"
"168" 4162 86 2861.524 13350.01 11694.56 179.883810752 230 29824.5254 74.6759496 144.4473 0.116071210453152 0.0600061604599781 23.9656176638039 36.5753698630137 32.0398904109589 1021.74004507136 "0"
"169" 6002 86 4440.395 19490.59 13596.12 364.794088656 332 43933.3038 626.4425916 0 0 0.503380470845919 35.3027834460878 53.3988767123288 37.2496438356164 2072.03042356608 "0"
"170" 6004 86 6820.354 31639.68 26333.64 409.062755816 257 68903.1944 300.8376 0 0 0.241739266720951 55.3674397382081 86.6840547945205 72.1469589041096 2323.47645303488 "0"
"171" 6016 86 1598.528 7118.56 6030.94 158.842193331 125 16564.5982 42.8201592 0 0 0.0344083116135829 13.3105496865923 19.502904109589 16.5231232876712 902.22365812008 "0"
"172" 6017 86 2963.483 8154.8 7170.2 346.308373003 242 31778.8782 141.9126282 0 0 0.114034464706243 25.5360457379078 22.3419178082192 19.6443835616438 1967.03155865704 "0"
"173" 6095 86 4447.882 17035.61 19412.42 224.461087213 266 46181.1896 97.0786698 0 0 0.0780079566240967 37.1090811461241 46.672904109589 53.1847123287671 1274.93897536984 "0"
"174" 6139 86 7212.789 31129.29 48136.4 212.807103022 131 74369.0024 155.82 0 0 0.125209789402849 59.7595117995379 85.2857260273973 131.880547945205 1208.74434516496 "0"
"175" 6146 86 15314.013 43277.52 45866.98 431.958953004 700 171967.5278 427.7448 0 0 0.343716059082043 138.185200487528 118.568547945205 125.66295890411 2453.52685306272 "0"
"176" 6147 86 13270.109 74120.89 43272.57 320.579871084 528 148340.3532 369.7848 0 0 0.297142067336508 119.199489052216 203.070931506849 118.55498630137 1820.89366775712 "0"
"177" 6155 86 5673.741 56669.87 19584.71 249.033865396 263 55700.916 85.1592 0 0 0.0684300185965545 44.758695686727 155.259917808219 53.6567397260274 1414.51235544928 "0"
"178" 6178 86 4452.831 12550.92 15055.47 133.183913573 121 43238.808 34.4442 0 0 0.0276777758192121 34.7447185451819 34.3860821917808 41.2478630136986 756.48462909464 "0"
"179" 6193 86 6361.846 24009.24 26709.34 193.443563302 155 63182.9444 0 389.6562 0.313109810945415 0 50.7709097816451 65.7787397260274 73.1762739726027 1098.75943955536 "0"
"180" 6248 86 3567.352 13354.38 24696.1 203.941933085 117 38021.83 75.671757 0 0 0.0608063455122166 30.5525948338528 36.5873424657534 67.6605479452055 1158.3901799228 "0"
"181" 6264 86 8989.569 42274.79 25604.26 318.492092442 248 83409.9466 167.725908 0 0 0.134776829791308 67.0243989724612 115.821342465753 70.1486575342466 1809.03508507056 "0"
"182" 8042 86 14200.705 91654.06 55941.96 273.195441631 183 127778.5978 93.141846 0 0 0.0748445059828817 102.677007577521 251.10701369863 153.265643835616 1551.75010846408 "0"
"183" 8102 86 13337.961 378825.45 64714.41 487.205763041 363 133056.431 153.8764332 0 0 0.123648028462544 106.918031730232 1037.87794520548 177.299753424658 2767.32873407288 "0"
"184" 8226 86 2745.102 31543.24 8239.86 174.560685677 157 27062.4432 2.853228 164.5828 0.132251172682141 0.00229272286611676 21.746135372857 86.4198356164384 22.5749589041096 991.50469464536 "0"
"185" 3 87 8753.773 54438.45 26716.02 355.113815031 459 84870.7786 99.5188194 816.7325 0.65628869415648 0.0799687486759992 68.1982564174166 149.146438356164 73.1945753424658 2017.04646937608 "0"
"186" 8 87 7008.39 64379.53 22128.42 337.121307094 538 69403.89 173.0729196 0 0 0.139073442526327 55.7697757068317 176.382273972603 60.6258082191781 1914.84902429392 "0"
"187" 470 87 3144.349 10143.26 14633.28 168.173618733 109 32845.4148 57.7677408 10.198 0.00819464402727671 0.0464195010900166 26.3930655240485 27.7897534246575 40.0911780821918 955.22615440344 "0"
"188" 602 87 3644.755 20755.94 11272.88 225.941366226 124 36660.6954 243.330759 0 0 0.195529412717401 29.4588496367347 56.8655890410959 30.884602739726 1283.34696016368 "0"
"189" 641 87 5317.23 129016.6 24130.2 264.139425083 237 55864.568 45.4566 825.7 0.663494564946301 0.0365268342508636 44.8901989113153 353.470136986301 66.1101369863014 1500.31193447144 "0"
"190" 708 87 4958.818 70770.98 22314.79 184.153938632 314 51524.1484 53.1131874 0 0 0.0426793159342066 41.4024372373582 193.893095890411 61.1364109589041 1045.99437142976 "0"
"191" 709 87 9872.438 96458.89 42580.4 300.519876088 503 95804.6754 68.9724 0 0 0.0554230501771858 76.9842332861144 264.270931506849 116.658630136986 1706.95289617984 "0"
"192" 728 87 7062.849 115867.6 22532.56 287.467240645 468 71494.006 81.732 0 0 0.0656760782150795 57.4492968478119 317.445479452055 61.7330410958904 1632.8139268636 "0"
"193" 856 87 3316.843 22285.68 14022.33 186.222045876 152 32929.5256 32.5800216 0 0 0.0261798077478904 26.4606530965969 61.0566575342466 38.4173424657534 1057.74122057568 "0"
"194" 861 87 2960.853 109730.14 25226.4 219.689955668 290 32110.731 67.1703144 0 0 0.0539749770257167 25.8027073936693 300.630520547945 69.1134246575343 1247.83894819424 "0"
"195" 862 87 364.3435 9889.24 1819.16 88.5024887814 101 3846.6656 20.8267542 0 0 0.016735422329142 3.09100365600812 27.0938082191781 4.984 502.694136278352 "0"
"196" 863 87 570.0134 13837.12 2096.27 68.4079193606 92 6191.9368 25.6639236 0 0 0.0206223493082198 4.97555578695773 37.9099178082192 5.74320547945205 388.556981968208 "0"
"197" 864 87 1274.1175 28956.47 4297.24 133.73111579 147 12599.6488 244.83711 0 0 0.196739847138379 10.1244986060702 79.3327945205479 11.7732602739726 759.5927376872 "0"
"198" 876 87 3017.451 106755.12 27405.01 270.377329247 324 34352.9184 0 36.2268 0.0291101912382181 0 27.6044261214046 292.479780821918 75.0822191780822 1535.74323012296 "0"
"199" 879 87 5370.546 24532.94 26507.61 568.167949598 401 59359.6102 0 124 0.0996407000767123 0 47.6986541661996 67.2135342465753 72.6235890410959 3227.19395371664 "0"
"200" 887 87 4240.759 71632.71 14516.18 364.316426522 332 45248.5782 42.2117682 0 0 0.033919436571967 36.3596774945473 196.254 39.7703561643836 2069.31730264496 "0"
"201" 889 87 9819.8264 247719.32 62417.93 347.039503092 267 98931.1468 114.66 0 0 0.0921355054096439 79.4965219882581 678.683068493151 171.00802739726 1971.18437756256 "0"
"202" 983 87 10027.206 266830.81 66171.65 342.13521166 393 97581.649 6.8544 0 0 0.00550788076295014 78.4121275887098 731.043315068493 181.292191780822 1943.3280022288 "0"
"203" 988 87 2969.899 49498.23 16876.3 332.026134982 332 28708.561 211.475859 0 0 0.169932279355517 23.0688799696371 135.611589041096 46.2364383561644 1885.90844669776 "0"
"204" 991 87 596.977 13789.66 2232.26 112.431223337 96 6688.3712 57.7962 0 0 0.046442369594949 5.37446765113646 37.7798904109589 6.11578082191781 638.60934855416 "0"
"205" 994 87 9170.839 84701.89 29029.12 548.416489583 327 95942.1526 157.0422 0 0 0.126191893141831 77.094703644603 232.05997260274 79.5318356164384 3115.00566083144 "0"
"206" 1004 87 176.74615 4532.68 1119.41 65.7229158163 69 2177.3574 20.7144 0 0 0.0166451396586214 1.74962431978395 12.418301369863 3.06687671232877 373.306161836584 "0"
"207" 1008 87 1990.63985 49756.29 10233.18 145.787229232 164 21492.1416 174.3462 0 0 0.14009659212673 17.2700970578374 136.318602739726 28.0361095890411 828.07146203776 "0"
"208" 1012 87 1387.12142 38574.99 7306.81 103.454103207 71 14545.072 4.0572 17.7232 0.0142415488354805 0.0032601794221874 11.6877512640821 105.684904109589 20.0186575342466 587.61930621576 "0"
"209" 1047 87 1059.758 5594.51 7709.98 94.3389998565 53 12101.0122 28.224 0 0 0.0226795090239123 9.7238171552003 15.3274246575342 21.1232328767123 535.84551918492 "0"
"210" 1250 87 1300.658 5628.83 5189.64 117.404491525 135 15051.2518 0 523.7077 0.420827434383587 0 12.0944940837329 15.4214520547945 14.2181917808219 666.857511862 "0"
"211" 1355 87 3537.584 69339.9 12716.54 129.55365171 142 37540.4192 51.744 0 0 0.0415790998771726 30.1657552440424 189.972328767123 34.8398356164384 735.8647417128 "0"
"212" 1356 87 8293.951 90410.77 29652.29 394.290417637 232 85418.3296 162.288 0 0 0.130407176887496 68.6382432316722 247.700739726027 81.2391506849315 2239.56957217816 "0"
"213" 1357 87 1045.012 24191.69 5445.05 72.8015006745 107 12172.4126 13.524 0 0 0.0108672647406247 9.78119123456931 66.278602739726 14.9179452054795 413.51252383116 "0"
"214" 1364 87 6879.721 20286.18 27616.5 344.903365898 567 70938.197 192.276 125.46 0.100813888964712 0.154504155225403 57.0026742843527 55.5785753424658 75.6616438356164 1959.05111830064 "0"
"215" 1570 87 538.743 4414.19 1845.87 59.8017926519 65 5749.0952 27.8334 0 0 0.0223656408186707 4.61970863335215 12.0936712328767 5.05717808219178 339.674182262792 "0"
"216" 1606 87 1134.652 10951.46 4550.76 38.4625804547 68 11027.4032 5.2160136 0 0 0.00419134876381978 8.86111431351756 30.004 12.4678356164384 218.467456982696 "0"
"217" 1695 87 2202.227 14133.68 6758.43 150.545575864 185 21841.1842 54.2934 0 0 0.0436276805285885 17.5505716467131 38.7224109589041 18.5162465753425 855.09887090752 "0"
"218" 1745 87 3977.766 22514.11 11365.06 358.82971207 327 39120.4262 89.7566124 0 0 0.0721242878713719 31.4353762408658 61.6824931506849 31.1371506849315 2038.1527645576 "0"
"219" 1943 87 45.3995 704.23 243.91 43.9174842424 37 683.7908 4.116 0 0 0.00330742839932055 0.549462854983993 1.92939726027397 0.668246575342466 249.451310496832 "0"
"220" 2080 87 1950.43 51380.96 8214.01 109.130299092 155 21159.646 17.439786 0 0 0.0140138103728068 17.0029188775436 140.769753424658 22.5041369863014 619.86009884256 "0"
"221" 2103 87 12378.163 264590.55 41011.49 536.196287625 483 124003.6312 265.2594 0 0 0.213150260628457 99.6436179421165 724.905616438356 112.360246575342 3045.59491371 "0"
"222" 2107 87 3656.467 83216.93 28620.32 206.88363526 262 39004.7512 31.0716 0 0 0.0249677094879321 31.3424251281128 227.991589041096 78.4118356164384 1175.0990482768 "0"
"223" 2526 87 794.220388 12468.47 2984.76 82.0029859962 83 8492.2904 73.0800252 0 0 0.0587237489721918 6.82401419928019 34.1601917808219 8.17742465753425 465.776960458416 "0"
"224" 2527 87 732.3011 11612.32 3061.88 80.4729091654 90 8211.2544 116.0775 0 0 0.0932745432512466 6.59818658809665 31.8145753424658 8.38871232876712 457.086124059472 "0"
"225" 2535 87 2155.297 28205.36 6246.41 91.2084520439 82 20310.4602 13.293525 0 0 0.0106820656248974 16.320552203292 77.2749589041096 17.1134520547945 518.064007609352 "0"
"226" 2549 87 3880.109 46855.14 16443.35 370.746759399 303 39467.4324 0 0 0 0 31.714214472309 128.370246575342 45.0502739726027 2105.84159338632 "0"
"227" 2554 87 3304.89 51143.44 9979.5 207.548500818 210 34208.9932 0 0 0 0 27.488774446512 140.11901369863 27.341095890411 1178.87548464624 "0"
"228" 2642 87 1167.207 19863.8 3518.39 91.893222332 132 12355.093 35.9352 0 0 0.0288758748822312 9.92798480671684 54.4213698630137 9.63942465753425 521.95350284576 "0"
"229" 2706 87 2246.022 18029.76 9422.14 72.645270262 101 22543.435 58.4328192 0 0 0.0469539275205158 18.114868109144 49.396602739726 25.8140821917808 412.62513508816 "0"
"230" 2718 87 1795.127 12258.25 5295.97 194.456701691 155 17701.6626 167.5041816 0 0 0.134598660648393 14.2242423708529 33.5842465753425 14.5095068493151 1104.51406560488 "0"
"231" 2721 87 2447.075 18146.98 7176.13 155.449416994 142 24186.7396 44.7382404 0 0 0.0359495934972279 19.4353521477189 49.7177534246575 19.6606301369863 882.95268852592 "0"
"232" 2727 87 8666.656 55321.25 23699.86 296.862535902 200 79149.7774 240.8866656 0 0 0.193565451609104 63.6011228310641 151.565068493151 64.9311232876712 1686.17920392336 "0"
"233" 2790 87 261.8392 3508.8 737.38 38.107909703 51 3545.458 0 3.7485 0.00301212229223836 0 2.848967074295 9.61315068493151 2.02021917808219 216.45292711304 "0"
"234" 2850 87 14598.628 172733.68 68829.22 478.236781684 555 143826.0056 100.3096542 0 0 0.0806042271688785 115.571966832429 473.24295890411 188.573205479452 2716.38491996512 "0"
"235" 2864 87 2467.9259 61334.91 12746.07 207.6936359 279 27849.7632 16.7242866 0 0 0.013438867944416 22.3787895340215 168.040849315068 34.9207397260274 1179.699851912 "0"
"236" 2872 87 8626.874 314287.19 49876.4 367.36056288 370 82382.66 220.5800268 0 0 0.177247970107193 66.198918682111 861.060794520548 136.647671232877 2086.6079971584 "0"
"237" 2876 87 7520.957 205645.66 47414.7 294.657489935 338 73233.4338 19.992 0 0 0.0160646522252712 58.8470210713997 563.412767123288 129.903287671233 1673.6545428308 "0"
"238" 3098 87 1477.663 3316.1 7803.83 221.556806804 230 16990.2968 100.743762 0 0 0.0809530562422717 13.6526215134123 9.08520547945206 21.3803561643836 1258.44266264672 "0"
"239" 3130 87 1198.173 16075.25 4611.46 107.868085015 104 13499.627 232.656732 0 0 0.186952255274516 10.8476797181814 44.0417808219178 12.6341369863014 612.6907228852 "0"
"240" 3131 87 3694.687 57187.8 13824.4 193.686681685 139 37661.9494 266.378385 0 0 0.214049425537936 30.2634113263687 156.678904109589 37.8750684931507 1100.1403519708 "0"
"241" 3138 87 1900.18 24999.8 9850.42 139.53908582 168 21720.0746 36.8300142 0 0 0.0295949064413166 17.453253539213 68.492602739726 26.9874520547945 792.5820074576 "0"
"242" 3140 87 9254.329 126356.06 27465.26 287.66457682 216 91129.723 314.7544344 0 0 0.252922195127949 73.2276564315877 346.18098630137 75.2472876712329 1633.9347963376 "0"
"243" 3149 87 9940.743 103478.28 28191.4 293.240837401 194 94715.33 351.3194454 0 0 0.28230415717918 76.1088853967487 283.502136986301 77.2367123287671 1665.60795643768 "0"
"244" 3178 87 2295.196 32402.4 10453.36 88.48434041 83 23636.7994 13.3706706 0 0 0.0107440562828961 18.9934454821679 88.773698630137 28.6393424657534 502.5910535288 "0"
"245" 3297 87 3824.884 37079.51 16263.82 131.895703054 92 37804.5382 243.146904 0 0 0.195381675290687 30.3779891316517 101.587698630137 44.5584109589041 749.16759334672 "0"
"246" 3497 87 6678.077 60300.51 18682.37 178.007345476 256 70419.14 0 1267.7 1.01866544747781 0 56.5855839387098 165.206876712329 51.1845753424657 1011.08172230368 "0"
"247" 3644 87 817.154 3479.07 2944.41 56.8686272552 104 9191.328 16.5816 0 0 0.0133242115515485 7.38572868189265 9.53169863013699 8.06687671232877 323.013802809536 "0"
"248" 3775 87 3216.096 16942.42 12819.13 164.760214063 180 29842.6852 35.3304966 0 0 0.028389963026467 23.9802100443302 46.4175890410959 35.120904109589 935.83801587784 "0"
"249" 3776 87 577.684 6581.31 4049.29 132.840610121 132 9627.739 127.034208 0 0 0.102078850151699 7.73640850093441 18.0309863013699 11.0939452054795 754.53466548728 "0"
"250" 3788 87 1977.266 12047.74 6160.6 184.1994672 213 21189.2538 139.7119164 0 0 0.112266073864154 17.0267103446382 33.0075068493151 16.8783561643836 1046.252973696 "0"
"251" 3796 87 1446.463 8178.42 6415.13 92.0093614171 141 14877.9748 50.568 0 0 0.0406341203345096 11.9552566515781 22.4066301369863 17.575698630137 522.613172849128 "0"
"252" 3936 87 1483.797 8659.29 6625.82 135.931361789 146 14194.1568 31.4678196 0 0 0.0252860933454169 11.4057719399244 23.7240821917808 18.1529315068493 772.09013496152 "0"
"253" 3945 87 510.693 4504.76 2843.4 78.0316167777 79 6312.6388 11.844 0 0 0.00951729396539178 5.07254636583401 12.3418082191781 7.79013698630137 443.219583297336 "0"
"254" 3946 87 995.971 10505.9 6676.41 85.0830374925 69 10608.7624 18.9504 0 0 0.0152276703446269 8.52471381035083 28.7832876712329 18.2915342465753 483.2716529574 "0"
"255" 3947 87 4536.204 149876.56 30470.4 179.131865466 243 44001.6 17.5526988 0 0 0.0141045419086102 35.3576631330279 410.620712328767 83.4805479452055 1017.46899584688 "0"
"256" 3948 87 5750.396 66719.13 26608.47 335.113287048 253 57664.448 312.5036712 0 0 0.251113585281538 46.3364997440095 182.792136986301 72.8999178082192 1903.44347043264 "0"
"257" 4054 87 900.933 10397.07 7080.5 51.2738967598 61 9225.3994 4.146576 0 0 0.00333199786742979 7.4131068927684 28.4851232876712 19.3986301369863 291.235733595664 "0"
"258" 4072 87 1173.509 31038.1 6754.36 118.231873635 164 13453.7144 84.6216 60.1937 0.048368890388771 0.06799802794848 10.8107864632915 85.0358904109589 18.505095890411 671.5570422468 "0"
"259" 4158 87 3878.468 21191.6 21976.08 219.097759322 263 43761.7346 98.0942676 0 0 0.0788240443320674 35.1649183235104 58.0591780821918 60.2084383561644 1244.47527294896 "0"
"260" 4162 87 4030.948 13194.27 15617.92 181.147106632 215 40286.415 42.0462 89.3 0.0717573751358904 0.0337863935771408 32.3723112433949 36.1486849315068 42.7888219178082 1028.91556566976 "0"
"261" 6002 87 5259.282 20361.37 15338.89 367.411330035 365 50453.0616 410.567514 328.7652 0.264180602329519 0.329913181642866 40.5417611196572 55.7845753424658 42.0243561643836 2086.8963545988 "0"
"262" 6004 87 7689.74 37830.13 29661.79 412.503205254 247 76479.1206 276.5574 0 0 0.222228814091898 61.4551057889944 103.644191780822 81.2651780821918 2343.01820584272 "0"
"263" 6016 87 2004.101 9023.68 7512 159.050464007 124 20590.5336 36.028944 0 0 0.0289512032514892 16.5456063133635 24.7224109589041 20.5808219178082 903.40663555976 "0"
"264" 6017 87 4363.426 13846.98 10435.73 346.897846687 241 45976.4896 124.6438284 0 0 0.100158050984013 36.9445936355942 37.9369315068493 28.5910410958904 1970.37976918216 "0"
"265" 6095 87 4773.02 18737.49 20696.42 224.601391395 260 50886.8656 27.902721 0 0 0.0224213439877837 40.8903460733352 51.3355890410959 56.7025205479452 1275.7359031236 "0"
"266" 6139 87 7520.394 32193.33 50426.86 218.450829258 133 77262.4954 169.932 0 0 0.136549543914805 62.0845897687884 88.200904109589 138.155780821918 1240.80071018544 "0"
"267" 6146 87 14168.303 42702.4 42592.12 452.460854145 687 160037.4344 407.4588 0 0 0.327415161971106 128.598725823362 116.992876712329 116.690739726027 2569.9776515436 "0"
"268" 6147 87 11763.245 71621.34 38964.07 327.108388194 524 131798.3608 432.3816 0 0 0.347441978421686 105.90710434738 196.222849315068 106.750876712329 1857.97564494192 "0"
"269" 6155 87 5523.395 57405 19179.49 249.095519531 254 54087.4434 56.9646 0 0 0.0457741340612088 43.4621832720609 157.27397260274 52.5465479452055 1414.86255093608 "0"
"270" 6178 87 4224.102 13203.53 14320.18 133.215472508 120 41079.528 33.07248 0 0 0.0265755246812344 33.0096203930718 36.1740547945206 39.2333698630137 756.66388384544 "0"
"271" 6193 87 6835.37 26310.3 28215.2 194.157251515 149 66972.52 0 295.1072 0.237134580690955 0 53.8160385379163 72.0830136986301 77.3019178082192 1102.8131886052 "0"
"272" 6248 87 2656.066 11693.93 19794.32 204.050921849 114 30808.1336 100.4840802 0 0 0.080744387884617 24.7559999996845 32.0381643835616 54.2310136986301 1159.00923610232 "0"
"273" 6264 87 7384.308 35895.44 21039.59 318.641156113 252 68882.1156 228.5669232 0 0 0.183665872919582 55.3505017834599 98.3436712328767 57.6427123287671 1809.88176672184 "0"
"274" 8042 87 9484.824 60534.28 37842.99 275.52570983 182 86061.469 274.1456844 0 0 0.220290870295366 69.1550404902442 165.847342465753 103.679424657534 1564.9860318344 "0"
"275" 8102 87 12582.77 367330.43 61643.54 488.943357026 367 126070.9752 132.7889934 0 0 0.106703131168209 101.30484055066 1006.38473972603 168.886410958904 2777.19826790768 "0"
"276" 8226 87 3429.586 39608.97 10423.26 175.62248343 163 33978.0768 20.8911528 211.0484 0.169588792952178 0.0167871700838836 27.3032206420347 108.517726027397 28.5568767123288 997.5357058824 "0"
"277" 3 88 7756.97 49608.13 23653.6 360.950597703 454 74935.4406 49.1965362 684.4687 0.550007584262881 0.0395320750670752 60.2146754995233 135.912684931507 64.8043835616438 2050.19939495304 "0"
"278" 8 88 6752.982 68955 21101.87 338.411015037 546 66581.7478 159.4401732 0 0 0.128118794177422 53.5020319606702 188.917808219178 57.8133424657534 1922.17456541016 "0"
"279" 470 88 3738.748 12990.84 17326.98 168.764910797 111 38999.9832 73.5683886 0 0 0.0591161753517712 31.338593782484 35.5913424657534 47.4711780821918 958.58469332696 "0"
"280" 602 88 3976.69 20999.69 12158.42 228.438443419 124 39364.2752 180.4863438 0 0 0.145030529439663 31.6313220882287 57.533397260274 33.3107397260274 1297.53035861992 "0"
"281" 641 88 5092.423 121406.2 23194.74 265.335569487 239 53581.666 42.0042 693.4 0.557184366396712 0.03375264430776 43.055763802553 332.619726027397 63.5472328767123 1507.10603468616 "0"
"282" 708 88 5186.062 71844.55 23113.14 184.612828885 318 53566.2308 50.2068 0 0 0.0403438766178345 43.0433607853448 196.834383561644 63.3236712328767 1048.6008680668 "0"
"283" 709 88 10054.778 95864.03 43807.88 302.495275727 504 98345.7718 42.3108 0 0 0.03399901397424 79.0261415462629 262.641178082192 120.021589041096 1718.17316612936 "0"
"284" 728 88 5411.953 91884.07 17501.32 288.040086854 476 55353.0008 98.2096458 0 0 0.0789167569499835 44.4791270246679 251.737178082192 47.9488219178082 1636.06769333072 "0"
"285" 856 88 3289.077 23319.93 14061.88 186.786402021 160 32876.552 44.848419 0 0 0.0360381279555946 26.4180859466809 63.8902191780822 38.525698630137 1060.94676347928 "0"
"286" 861 88 3137.054 113050.28 26239.7 220.07547008 285 33601.8774 72.70515 0 0 0.0584225164934063 27.0009240969989 309.726794520548 71.8895890410959 1250.0286700544 "0"
"287" 862 88 421.9599 12482.79 2203.11 88.8274107973 97 4671.308 23.247231 0 0 0.0186804062232665 3.75364838220925 34.1994246575343 6.03591780821918 504.539693328664 "0"
"288" 863 88 511.9101 12012.87 1810.83 69.4869573801 94 5436.2234 46.1607552 0 0 0.0370926610015947 4.36829923668875 32.9119726027397 4.96117808219178 394.685917918968 "0"
"289" 864 88 1373.146 32580.21 4799.72 133.755148682 146 14075.3836 329.1397578 0 0 0.264481579760254 11.3103312560667 89.2608493150685 13.1499178082192 759.72924451376 "0"
"290" 876 88 4482.961 155048.37 39698.3 274.651931193 314 49669.2674 0 54.932 0.0441408301339836 0 39.9119401293018 424.790054794521 108.762465753425 1560.02296917624 "0"
"291" 879 88 3943.263 19351.14 20391.14 569.199113878 384 45812.5324 0 118.9 0.0955425745090411 0 36.812845166315 53.0168219178082 55.8661369863014 3233.05096682704 "0"
"292" 887 88 4768.062 81382.37 15704.5 364.434953489 347 48868.9088 29.2210002 0 0 0.0234806525554012 39.2688087485243 222.965397260274 43.0260273972603 2069.99053581752 "0"
"293" 889 88 9623.6808 241505.56 60461.71 347.441215559 266 97070.7122 89.376 0 0 0.071818445242389 78.0015622625247 661.659068493151 165.648520547945 1973.46610437512 "0"
"294" 983 88 9720.055 264064.63 64614.5 342.24218708 385 95965.8342 13.7088 0 0 0.0110157615259003 77.1137330897879 723.464739726027 177.02602739726 1943.9356226144 "0"
"295" 988 88 3974.945 60009.39 23194.25 334.792241436 334 38923.0762 206.7920862 0 0 0.166168614832999 31.2767948524776 164.409287671233 63.5458904109589 1901.61993135648 "0"
"296" 991 88 689.213 14526.21 2601.94 114.763740048 96 7833.4678 137.3652 0 0 0.110380360436916 6.29461464209987 39.7978356164384 7.12860273972603 651.85804347264 "0"
"297" 994 88 9579.248 73025.83 28287.14 549.382272076 329 98264.2032 97.4946 0 0 0.0783421790137019 78.9605967687768 200.070767123288 77.4990136986301 3120.49130539168 "0"
"298" 1004 88 145.145144 4453.29 1114.82 65.8498328808 67 2158.826 43.7304 0 0 0.0351397392793118 1.7347333385791 12.2007945205479 3.05430136986301 374.027050762944 "0"
"299" 1008 88 1886.2259 43273.66 9776.48 147.007320479 160 20173.876 121.9848 0 0 0.0980213779896592 16.2107994185547 118.55797260274 26.7848767123288 835.00158032072 "0"
"300" 1012 88 2242.3961 61492.27 12091.36 103.6715773 83 24311.327 7.5348 20.2206 0.0162483446771868 0.00605461892691945 19.5354648554345 168.47197260274 33.1270136986301 588.854559064 "0"
"301" 1047 88 1182.0986 6381.97 8882.58 94.4405393791 55 13926.5374 31.164 0 0 0.0250419578805699 11.1907252917784 17.4848493150685 24.3358356164384 536.422263673288 "0"
"302" 1250 88 1987.676 7439.84 7605.24 117.742802047 135 22170.6642 0 369.8182 0.297168906041207 0 17.8153266294653 20.3831232876712 20.8362739726027 668.77911562696 "0"
"303" 1355 88 3371.85 62069.66 12116.19 130.240779147 153 35445.0472 60.564 0 0 0.0486664464471452 28.4820106230654 170.053863013699 33.1950410958904 739.76762555496 "0"
